ID;Planta;Año;Mes;Empleados Propios;Empleados Ajenos;Empleados ETTS;Empleados Subcontrata;Horas Presencia Efectiva Propios;Horas Presencia Efectiva Subcontratados;Horas Presencia Efectiva ETTs;Horas Formacion Seguridad Propios;Horas Formacion Seguridad ETTs;Horas Formacion General Propios;Empleados Propios - indefinido;Empleados Propios - duración determinada
2307;;;;;;;;;;;;;;;
2308;;;;;;;;;;;;;;;
2309;;;;;;;;;;;;;;;
2310;;;;;;;;;;;;;;;
2311;;;;;;;;;;;;;;;
2312;;;;;;;;;;;;;;;
2313;;;;;;;;;;;;;;;
2314;;;;;;;;;;;;;;;
2315;;;;;;;;;;;;;;;
2316;;;;;;;;;;;;;;;
2317;;;;;;;;;;;;;;;
2318;;;;;;;;;;;;;;;
2319;;;;;;;;;;;;;;;
2320;;;;;;;;;;;;;;;
2321;;;;;;;;;;;;;;;
2322;;;;;;;;;;;;;;;
2323;;;;;;;;;;;;;;;
2324;;;;;;;;;;;;;;;
2325;;;;;;;;;;;;;;;
2326;;;;;;;;;;;;;;;
2327;;;;;;;;;;;;;;;
2328;;;;;;;;;;;;;;;
2329;;;;;;;;;;;;;;;
2330;;;;;;;;;;;;;;;
2331;;;;;;;;;;;;;;;
2332;;;;;;;;;;;;;;;
2333;;;;;;;;;;;;;;;
2334;;;;;;;;;;;;;;;
2335;;;;;;;;;;;;;;;
2336;;;;;;;;;;;;;;;
2337;;;;;;;;;;;;;;;
2338;;;;;;;;;;;;;;;
2339;;;;;;;;;;;;;;;
2340;;;;;;;;;;;;;;;
2341;;;;;;;;;;;;;;;
2342;;;;;;;;;;;;;;;
2343;;;;;;;;;;;;;;;
2344;;;;;;;;;;;;;;;
2345;;;;;;;;;;;;;;;
2346;;;;;;;;;;;;;;;
2347;;;;;;;;;;;;;;;
2348;;;;;;;;;;;;;;;
2349;;;;;;;;;;;;;;;
2350;;;;;;;;;;;;;;;
2351;;;;;;;;;;;;;;;
2352;;;;;;;;;;;;;;;
2353;;;;;;;;;;;;;;;
2354;;;;;;;;;;;;;;;
2355;;;;;;;;;;;;;;;
2356;;;;;;;;;;;;;;;
2357;;;;;;;;;;;;;;;
2358;;;;;;;;;;;;;;;
2359;;;;;;;;;;;;;;;
2360;;;;;;;;;;;;;;;
2361;;;;;;;;;;;;;;;
2362;;;;;;;;;;;;;;;
2363;;;;;;;;;;;;;;;
2364;;;;;;;;;;;;;;;
2365;;;;;;;;;;;;;;;
2366;;;;;;;;;;;;;;;
2367;;;;;;;;;;;;;;;
2368;;;;;;;;;;;;;;;
2369;;;;;;;;;;;;;;;
2370;;;;;;;;;;;;;;;
2371;;;;;;;;;;;;;;;
2372;;;;;;;;;;;;;;;
2373;;;;;;;;;;;;;;;
2374;;;;;;;;;;;;;;;
2375;;;;;;;;;;;;;;;
2376;;;;;;;;;;;;;;;
2377;;;;;;;;;;;;;;;
2378;;;;;;;;;;;;;;;
2379;;;;;;;;;;;;;;;
2380;;;;;;;;;;;;;;;
2381;;;;;;;;;;;;;;;
2382;;;;;;;;;;;;;;;
2383;;;;;;;;;;;;;;;
2384;;;;;;;;;;;;;;;
2385;;;;;;;;;;;;;;;
2386;;;;;;;;;;;;;;;
2387;;;;;;;;;;;;;;;
2388;;;;;;;;;;;;;;;
2389;;;;;;;;;;;;;;;
2390;;;;;;;;;;;;;;;
2391;;;;;;;;;;;;;;;
2392;;;;;;;;;;;;;;;
2393;;;;;;;;;;;;;;;
2394;;;;;;;;;;;;;;;
2395;;;;;;;;;;;;;;;
2396;;;;;;;;;;;;;;;
2397;;;;;;;;;;;;;;;
2398;;;;;;;;;;;;;;;
2399;;;;;;;;;;;;;;;
2400;;;;;;;;;;;;;;;
2401;;;;;;;;;;;;;;;
2402;;;;;;;;;;;;;;;
2403;;;;;;;;;;;;;;;
2404;;;;;;;;;;;;;;;
2405;;;;;;;;;;;;;;;
2406;;;;;;;;;;;;;;;
2407;;;;;;;;;;;;;;;
2408;;;;;;;;;;;;;;;
2409;;;;;;;;;;;;;;;
2410;;;;;;;;;;;;;;;
2411;;;;;;;;;;;;;;;
2412;;;;;;;;;;;;;;;
2413;;;;;;;;;;;;;;;
2414;;;;;;;;;;;;;;;
2415;;;;;;;;;;;;;;;
2416;;;;;;;;;;;;;;;
2417;;;;;;;;;;;;;;;
2418;;;;;;;;;;;;;;;
2419;;;;;;;;;;;;;;;
2420;;;;;;;;;;;;;;;
2421;;;;;;;;;;;;;;;
2422;;;;;;;;;;;;;;;
2423;;;;;;;;;;;;;;;
2424;;;;;;;;;;;;;;;
2425;;;;;;;;;;;;;;;
2426;;;;;;;;;;;;;;;
2427;;;;;;;;;;;;;;;
2428;;;;;;;;;;;;;;;
2429;;;;;;;;;;;;;;;
2430;;;;;;;;;;;;;;;
2431;;;;;;;;;;;;;;;
2432;;;;;;;;;;;;;;;
2433;;;;;;;;;;;;;;;
2434;;;;;;;;;;;;;;;
2435;;;;;;;;;;;;;;;
2436;;;;;;;;;;;;;;;
2437;;;;;;;;;;;;;;;
2438;;;;;;;;;;;;;;;
2439;;;;;;;;;;;;;;;
2440;;;;;;;;;;;;;;;
2441;;;;;;;;;;;;;;;
2442;;;;;;;;;;;;;;;
2443;;;;;;;;;;;;;;;
2444;;;;;;;;;;;;;;;
2445;;;;;;;;;;;;;;;
2446;;;;;;;;;;;;;;;
2447;;;;;;;;;;;;;;;
2448;;;;;;;;;;;;;;;
2449;;;;;;;;;;;;;;;
2450;;;;;;;;;;;;;;;
2451;;;;;;;;;;;;;;;
2452;;;;;;;;;;;;;;;
2453;;;;;;;;;;;;;;;
2454;;;;;;;;;;;;;;;
2455;;;;;;;;;;;;;;;
2456;;;;;;;;;;;;;;;
2457;;;;;;;;;;;;;;;
2458;;;;;;;;;;;;;;;
2459;;;;;;;;;;;;;;;
2460;;;;;;;;;;;;;;;
2461;;;;;;;;;;;;;;;
2462;;;;;;;;;;;;;;;
2463;;;;;;;;;;;;;;;
2465;;;;;;;;;;;;;;;
2467;;;;;;;;;;;;;;;
2468;;;;;;;;;;;;;;;
2469;;;;;;;;;;;;;;;
2470;;;;;;;;;;;;;;;
2471;;;;;;;;;;;;;;;
2472;;;;;;;;;;;;;;;
2473;;;;;;;;;;;;;;;
2474;;;;;;;;;;;;;;;
2475;;;;;;;;;;;;;;;
2476;;;;;;;;;;;;;;;
2477;;;;;;;;;;;;;;;
2478;;;;;;;;;;;;;;;
2479;;;;;;;;;;;;;;;
2480;;;;;;;;;;;;;;;
2481;;;;;;;;;;;;;;;
2482;;;;;;;;;;;;;;;
2483;;;;;;;;;;;;;;;
2484;;;;;;;;;;;;;;;
2485;;;;;;;;;;;;;;;
2486;;;;;;;;;;;;;;;
2487;;;;;;;;;;;;;;;
2488;;;;;;;;;;;;;;;
2489;;;;;;;;;;;;;;;
2490;;;;;;;;;;;;;;;
2491;;;;;;;;;;;;;;;
2538;Barcelona;2019;JUL;201;44;21;23;3.245.800.000.000.000.000;328.750.000.000.000.000;313.800.000.000.000.000;61.500.000.000.000.000;2.000.000.000.000.000;66.970.000.000.000.000;184;17
2539;Burgos;2019;JUL;226;61;24;37;3.444.780.000.000.000.000;658.250.000.000.000.000;459.600.000.000.000.000;6.600.000.000.000.000;10.650.000.000.000.000;7.800.000.000.000.000;193;33
2540;Tarragona;2019;JUL;48;22;9;13;813.850.000.000.000.000;238.520.000.000.000.000;168.800.000.000.000.000;18.200.000.000.000.000;3.000.000.000.000.000;20.200.000.000.000.000;47;1
2541;Valencia;2019;JUL;140;38;34;4;2.248.710.000.000.000.000;73.200.000.000.000.000;590.460.000.000.000.000;1.400.000.000.000.000;2.900.000.000.000.000;13.600.000.000.000.000;139;1
2542;Portugal;2019;JUL;97;15;13;2;1.598.150.000.000.000.000;36.400.000.000.000.000;240.500.000.000.000.000;7.200.000.000.000.000;1.200.000.000.000.000;10.483.000.000.000.000;69;28
2543;Laser Barcelona;2019;JUL;25;16;16;0;430.750.000.000.000.000;0.00000000000000;268.800.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;25;0
2544;Madrid;2019;JUL;25;0;0;0;413.430.000.000.000.000;0.00000000000000;0.00000000000000;12.600.000.000.000.000;0.00000000000000;21.200.000.000.000.000;25;0
2545;Vizcaya;2019;JUL;6;0;0;0;110.400.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;6;0
609;Barcelona;2017;JUL;142;40;;;1.882.960.000.000.000.000;894.900.000.000.000.000;58.050.000.000.000.000;8.400.000.000.000.000;0.00000000000000;38.800.000.000.000.000;;
2547;Navarra;2019;JUL;53;16;6;10;603.040.000.000.000.000;185.000.000.000.000.000;113.020.000.000.000.000;0.00000000000000;7.280.000.000.000.000;1.300.000.000.000.000;49;4
2548;Galicia;2019;JUL;63;12;0;12;890.850.000.000.000.000;196.800.000.000.000.000;0.00000000000000;2.700.000.000.000.000;0.00000000000000;44.240.000.000.000.000;56;7
2549;Asturias;2019;JUL;237;180;180;0;3.374.760.000.000.000.000;0.00000000000000;3.305.000.000.000.000.000;8.200.000.000.000.000;1.300.000.000.000.000;14.600.000.000.000.000;230;7
2550;Arizona;2019;JUL;2;0;0;0;31.200.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;2;0
2551;Baja California;2019;JUL;44;0;0;0;801.420.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;44;0
2552;GMS Corporate;2019;JUL;30;0;0;0;496.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;30;0
2553;Çepas;2019;JUL;228;87;0;87;5.320.500.000.000.000.000;1.420.460.000.000.000.000;0.00000000000000;72.000.000.000.000.000;0.00000000000000;78.500.000.000.000.000;228;0
2554;Colombia;2019;JUL;246;85;85;0;5.844.700.000.000.000.000;0.00000000000000;2.077.900.000.000.000.000;139.110.000.000.000.000;59.000.000.000.000.000;158.010.000.000.000.000;226;20
2555;Kaluga;2019;JUL;66;6;6;0;808.950.000.000.000.000;0.00000000000000;72.930.000.000.000.000;1.800.000.000.000.000;0.00000000000000;4.900.000.000.000.000;66;0
2556;Union Street;2019;JUL;190;11;11;0;3.078.982.000.000.000.000;0.00000000000000;0.00000000000000;14.800.000.000.000.000;0.00000000000000;49.550.000.000.000.000;154;36
2557;Thüringen;2019;JUL;199;43;35;8;3.401.705.000.000.000.000;153.400.000.000.000.000;578.241.000.000.000.000;27.830.000.000.000.000;5.250.000.000.000.000;83.830.000.000.000.000;151;48
2558;Polska;2019;JUL;127;0;0;0;1.713.810.000.000.000.000;0.00000000000000;0.00000000000000;48.700.000.000.000.000;0.00000000000000;66.140.000.000.000.000;77;50
2559;Senica;2019;JUL;144;0;0;0;1.869.130.000.000.000.000;0.00000000000000;0.00000000000000;19.000.000.000.000.000;0.00000000000000;29.200.000.000.000.000;124;20
2560;Czech;2019;JUL;1;0;0;0;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;1;0
2561;Puebla;2019;JUL;99;55;48;7;1.920.350.000.000.000.000;151.200.000.000.000.000;1.041.300.000.000.000.000;37.200.000.000.000.000;17.000.000.000.000.000;46.000.000.000.000.000;99;0
2562;South Carolina;2019;JUL;98;9;6;3;1.868.910.000.000.000.000;139.325.000.000.000.000;53.400.000.000.000.000;700.000.000.000.000;0.00000000000000;132.400.000.000.000.000;98;0
2563;Argentina;2019;JUL;61;0;0;0;940.800.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;9.100.000.000.000.000;61;0
2564;Campinas;2019;JUL;147;4;1;3;2.643.502.000.000.000.000;58.080.000.000.000.000;19.360.000.000.000.000;400.000.000.000.000;0.00000000000000;29.050.000.000.000.000;147;0
2565;Paraná;2019;JUL;143;0;0;0;2.411.524.000.000.000.000;0.00000000000000;0.00000000000000;280.000.000.000.000;0.00000000000000;29.960.000.000.000.000;143;0
2566;Brasil HQ;2019;JUL;65;1;1;0;1.029.958.000.000.000.000;0.00000000000000;19.360.000.000.000.000;0.00000000000000;0.00000000000000;22.520.000.000.000.000;65;0
2567;Resende;2019;JUL;56;0;0;0;823.650.000.000.000.000;0.00000000000000;0.00000000000000;13.450.000.000.000.000;0.00000000000000;28.070.000.000.000.000;56;0
2568;Pune;2019;JUL;236;76;76;0;4.782.800.000.000.000.000;0.00000000000000;1.976.400.000.000.000.000;0.00000000000000;0.00000000000000;90.700.000.000.000.000;236;0
2569;Dongguan;2019;JUL;33;0;0;0;642.700.000.000.000.000;0.00000000000000;0.00000000000000;10.600.000.000.000.000;0.00000000000000;43.000.000.000.000.000;11;22
2570;Laser Brandenburg;2019;JUL;27;4;4;0;411.350.000.000.000.000;0.00000000000000;71.763.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;19;8
649;Barcelona;2017;AGO;141;37;;;1.096.290.000.000.000.000;517.550.000.000.000.000;28.800.000.000.000.000;12.300.000.000.000.000;0.00000000000000;12.300.000.000.000.000;;
2572;GCF;2019;JUL;198;0;0;0;3.368.100.000.000.000.000;0.00000000000000;0.00000000000000;102.600.000.000.000.000;0.00000000000000;131.150.000.000.000.000;198;0
2573;Asturias;2019;JUL;22;20;20;0;290.508.000.000.000.000;0.00000000000000;359.800.000.000.000.000;18.000.000.000.000.000;300.000.000.000.000;18.500.000.000.000.000;22;0
2574;Solar Steel;2019;JUL;14;0;0;0;195.710.000.000.000.000;0.00000000000000;0.00000000000000;600.000.000.000.000;0.00000000000000;1.400.000.000.000.000;14;0
2575;Solar Construction;2019;JUL;20;0;0;0;349.350.000.000.000.000;0.00000000000000;0.00000000000000;200.000.000.000.000;0.00000000000000;300.000.000.000.000;7;13
2576;Road Engineering;2019;JUL;14;2;2;0;229.600.000.000.000.000;0.00000000000000;37.100.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;13;1
2577;Laser Valencia;2019;JUL;9;15;15;0;175.500.000.000.000.000;0.00000000000000;273.150.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;9;0
2578;São Leopoldo;2019;JUL;2;0;0;0;40.480.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;2;0
2579;Changshu;2019;JUL;55;4;4;0;1.185.700.000.000.000.000;0.00000000000000;84.400.000.000.000.000;0.00000000000000;0.00000000000000;300.000.000.000.000;0;55
2580;Shenyang;2019;JUL;105;0;0;0;1.972.100.000.000.000.000;154.200.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;6.900.000.000.000.000;0;105
2581;Chongqing;2019;JUL;43;0;0;0;974.800.000.000.000.000;16.800.000.000.000.000;0.00000000000000;200.000.000.000.000;0.00000000000000;5.000.000.000.000.000;0;43
2582;Loudi;2019;JUL;51;0;0;0;952.600.000.000.000.000;0.00000000000000;0.00000000000000;10.000.000.000.000.000;0.00000000000000;10.300.000.000.000.000;0;51
2583;Flinsa;2019;JUL;130;16;16;0;2.441.360.000.000.000.000;0.00000000000000;302.880.000.000.000.000;2.300.000.000.000.000;900.000.000.000.000;21.670.000.000.000.000;116;14
2584;Barcelona;2019;AGO;203;40;17;23;1.167.670.000.000.000.000;188.450.000.000.000.000;307.080.000.000.000.000;300.000.000.000.000;0.00000000000000;300.000.000.000.000;186;17
2585;Burgos;2019;AGO;226;42;19;22;1.513.923.000.000.000.000;309.100.000.000.000.000;264.400.000.000.000.000;0.00000000000000;22.600.000.000.000.000;0.00000000000000;191;35
2586;Tarragona;2019;AGO;48;16;5;11;242.900.000.000.000.000;186.250.000.000.000.000;80.350.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;47;1
2587;Valencia;2019;AGO;140;32;26;5;1.048.720.000.000.000.000;88.000.000.000.000.000;434.430.000.000.000.000;0.00000000000000;100.000.000.000.000;1.700.000.000.000.000;139;1
2588;Portugal;2019;AGO;96;13;11;2;584.080.000.000.000.000;11.200.000.000.000.000;116.500.000.000.000.000;0.00000000000000;0.00000000000000;300.000.000.000.000;68;28
2589;Laser Barcelona;2019;AGO;25;15;15;0;133.300.000.000.000.000;0.00000000000000;80.050.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;25;0
2590;Madrid;2019;AGO;25;0;0;0;21.950.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;25;0
2591;Vizcaya;2019;AGO;6;0;0;0;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;6;0
703;Barcelona;2017;SEP;142;49;;;1.932.000.000.000.000.000;364.300.000.000.000.000;743.950.000.000.000.000;0.00000000000000;0.00000000000000;3.200.000.000.000.000;;
2593;Navarra;2019;AGO;53;14;6;8;461.880.000.000.000.000;159.300.000.000.000.000;96.850.000.000.000.000;0.00000000000000;0.00000000000000;10.100.000.000.000.000;49;4
2594;Galicia;2019;AGO;63;11;0;11;457.360.000.000.000.000;105.200.000.000.000.000;0.00000000000000;3.330.000.000.000.000;0.00000000000000;20.760.000.000.000.000;56;7
2595;Asturias;2019;AGO;239;189;189;0;2.380.040.000.000.000.000;0.00000000000000;2.868.500.000.000.000.000;0.00000000000000;0.00000000000000;150.000.000.000.000;231;8
2596;Arizona;2019;AGO;2;0;0;0;34.200.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;2;0
2597;Baja California;2019;AGO;43;0;0;0;603.700.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;43;0
2598;GMS Corporate;2019;AGO;31;0;0;0;134.400.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;31;0
2599;Çepas;2019;AGO;228;83;0;83;4.630.400.000.000.000.000;1.157.795.000.000.000.000;0.00000000000000;52.500.000.000.000.000;0.00000000000000;74.800.000.000.000.000;228;0
2600;Colombia;2019;AGO;247;64;64;0;5.658.300.000.000.000.000;0.00000000000000;1.765.500.000.000.000.000;49.600.000.000.000.000;20.300.000.000.000.000;342.750.000.000.000.000;227;20
2601;Kaluga;2019;AGO;66;6;6;0;866.750.000.000.000.000;0.00000000000000;73.600.000.000.000.000;8.100.000.000.000.000;0.00000000000000;14.700.000.000.000.000;66;0
2602;Union Street;2019;AGO;188;8;8;0;2.381.226.000.000.000.000;0.00000000000000;0.00000000000000;26.000.000.000.000.000;0.00000000000000;54.350.000.000.000.000;153;35
2603;Thüringen;2019;AGO;197;39;31;8;3.260.650.000.000.000.000;137.600.000.000.000.000;512.844.000.000.000.000;14.600.000.000.000.000;2.800.000.000.000.000;69.000.000.000.000.000;146;51
2604;Polska;2019;AGO;127;0;0;0;1.304.660.000.000.000.000;0.00000000000000;0.00000000000000;28.000.000.000.000.000;0.00000000000000;50.710.000.000.000.000;77;50
2605;Senica;2019;AGO;147;0;0;0;1.606.805.000.000.000.000;0.00000000000000;0.00000000000000;27.200.000.000.000.000;0.00000000000000;36.400.000.000.000.000;124;23
2606;Czech;2019;AGO;1;0;0;0;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;1;0
2607;Puebla;2019;AGO;94;42;35;7;1.870.550.000.000.000.000;151.200.000.000.000.000;745.500.000.000.000.000;7.800.000.000.000.000;400.000.000.000.000;9.200.000.000.000.000;94;0
2608;South Carolina;2019;AGO;100;9;6;3;2.391.400.000.000.000.000;137.550.000.000.000.000;60.925.000.000.000.000;1.200.000.000.000.000;0.00000000000000;145.000.000.000.000.000;100;0
2609;Argentina;2019;AGO;61;0;0;0;1.041.900.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;44.950.000.000.000.000;61;0
2610;Campinas;2019;AGO;145;4;1;3;2.478.739.000.000.000.000;58.080.000.000.000.000;19.360.000.000.000.000;41.500.000.000.000.000;0.00000000000000;97.100.000.000.000.000;145;0
2611;Paraná;2019;AGO;146;0;0;0;2.472.976.000.000.000.000;0.00000000000000;0.00000000000000;5.110.000.000.000.000;0.00000000000000;30.930.000.000.000.000;146;0
2612;Brasil HQ;2019;AGO;66;0;0;0;1.155.369.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;12.450.000.000.000.000;66;0
2613;Resende;2019;AGO;54;0;0;0;768.919.000.000.000.000;0.00000000000000;0.00000000000000;1.650.000.000.000.000;0.00000000000000;14.920.000.000.000.000;54;0
2614;Pune;2019;AGO;238;73;73;0;4.656.300.000.000.000.000;0.00000000000000;1.894.600.000.000.000.000;0.00000000000000;0.00000000000000;122.450.000.000.000.000;238;0
2615;Dongguan;2019;AGO;33;0;0;0;676.802.000.000.000.000;0.00000000000000;0.00000000000000;17.600.000.000.000.000;0.00000000000000;30.400.000.000.000.000;12;21
2616;Laser Brandenburg;2019;AGO;27;4;4;0;343.875.000.000.000.000;0.00000000000000;66.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;19;8
744;Barcelona;2017;OCT;140;49;;;2.070.560.000.000.000.000;948.400.000.000.000.000;165.300.000.000.000.000;0.00000000000000;600.000.000.000.000;12.600.000.000.000.000;;
2618;GCF;2019;AGO;198;0;0;0;1.164.950.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;198;0
2619;Asturias;2019;AGO;22;23;23;0;189.590.000.000.000.000;0.00000000000000;354.300.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;22;0
2620;Solar Steel;2019;AGO;15;0;0;0;158.902.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;9.600.000.000.000.000;14;1
2621;Solar Construction;2019;AGO;20;0;0;0;268.750.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;7;13
2622;Road Engineering;2019;AGO;15;2;2;0;131.200.000.000.000.000;0.00000000000000;21.600.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;13;2
2623;Laser Valencia;2019;AGO;9;15;15;0;127.400.000.000.000.000;0.00000000000000;271.950.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;9;0
2624;São Leopoldo;2019;AGO;2;0;0;0;38.720.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;2.000.000.000.000.000;2;0
2625;Changshu;2019;AGO;64;7;7;0;1.414.950.000.000.000.000;0.00000000000000;128.400.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0;64
2626;Shenyang;2019;AGO;105;0;0;0;1.938.750.000.000.000.000;185.750.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;1.200.000.000.000.000;0;105
2627;Chongqing;2019;AGO;46;4;0;4;1.018.600.000.000.000.000;24.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;7.200.000.000.000.000;0;46
2628;Loudi;2019;AGO;51;0;0;0;960.498.000.000.000.000;0.00000000000000;0.00000000000000;6.600.000.000.000.000;0.00000000000000;9.800.000.000.000.000;0;51
2629;Flinsa;2019;AGO;128;15;15;0;523.460.000.000.000.000;0.00000000000000;79.210.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;116;12
2676;Barcelona;2019;SEP;186;39;15;24;2.654.430.000.000.000.000;309.800.000.000.000.000;256.650.000.000.000.000;3.110.000.000.000.000;1.500.000.000.000.000;55.880.000.000.000.000;186;0
2677;Burgos;2019;SEP;200;64;25;38;3.244.047.000.000.000.000;627.250.000.000.000.000;418.280.000.000.000.000;5.780.000.000.000.000;500.000.000.000.000;22.030.000.000.000.000;190;10
2678;Tarragona;2019;SEP;47;19;8;11;688.070.000.000.000.000;176.300.000.000.000.000;125.450.000.000.000.000;1.000.000.000.000.000;200.000.000.000.000;7.950.000.000.000.000;47;0
2679;Valencia;2019;SEP;151;35;30;4;2.109.140.000.000.000.000;76.700.000.000.000.000;494.410.000.000.000.000;18.400.000.000.000.000;0.00000000000000;48.950.000.000.000.000;139;12
2680;Portugal;2019;SEP;68;16;14;2;1.493.850.000.000.000.000;36.200.000.000.000.000;243.000.000.000.000.000;11.300.000.000.000.000;6.850.000.000.000.000;11.600.000.000.000.000;68;0
2681;Laser Barcelona;2019;SEP;25;14;14;0;428.050.000.000.000.000;0.00000000000000;221.900.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;25;0
2682;Madrid;2019;SEP;26;0;0;0;380.450.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;1.500.000.000.000.000;26;0
2683;Vizcaya;2019;SEP;6;0;0;0;100.800.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;6;0
785;Barcelona;2017;NOV;139;50;;;1.954.140.000.000.000.000;897.700.000.000.000.000;222.450.000.000.000.000;0.00000000000000;200.000.000.000.000;5.600.000.000.000.000;;
2685;Navarra;2019;SEP;49;21;7;14;737.940.000.000.000.000;213.200.000.000.000.000;108.450.000.000.000.000;6.100.000.000.000.000;0.00000000000000;10.750.000.000.000.000;49;0
2686;Galicia;2019;SEP;56;11;0;11;845.420.000.000.000.000;195.600.000.000.000.000;0.00000000000000;42.000.000.000.000.000;0.00000000000000;118.070.000.000.000.000;56;0
2687;Asturias;2019;SEP;253;157;157;0;3.105.150.000.000.000.000;0.00000000000000;2.499.200.000.000.000.000;0.00000000000000;200.000.000.000.000;6.410.000.000.000.000;230;23
2688;Arizona;2019;SEP;2;0;0;0;32.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;2;0
2689;Baja California;2019;SEP;42;0;0;0;866.600.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;42;0
2690;GMS Corporate;2019;SEP;31;0;0;0;551.200.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;31;0
2691;Çepas;2019;SEP;231;68;0;68;4.769.660.000.000.000.000;983.200.000.000.000.000;0.00000000000000;1.000.000.000.000.000;0.00000000000000;19.950.000.000.000.000;231;0
2692;Colombia;2019;SEP;226;66;66;0;5.862.700.000.000.000.000;0.00000000000000;1.595.500.000.000.000.000;8.250.000.000.000.000;113.950.000.000.000.000;54.400.000.000.000.000;226;0
2693;Kaluga;2019;SEP;67;4;4;0;939.350.000.000.000.000;0.00000000000000;76.800.000.000.000.000;6.400.000.000.000.000;0.00000000000000;13.050.000.000.000.000;67;0
2694;Union Street;2019;SEP;154;15;15;0;3.175.155.000.000.000.000;0.00000000000000;0.00000000000000;10.500.000.000.000.000;48.500.000.000.000.000;25.600.000.000.000.000;153;1
2695;Thüringen;2019;SEP;147;39;31;8;2.830.230.000.000.000.000;128.000.000.000.000.000;467.133.000.000.000.000;2.800.000.000.000.000;0.00000000000000;59.600.000.000.000.000;147;0
2696;Polska;2019;SEP;77;0;0;0;1.805.310.000.000.000.000;0.00000000000000;0.00000000000000;52.100.000.000.000.000;0.00000000000000;68.820.000.000.000.000;77;0
